fullDate,location,leakClass,month,date,weekday,year,week,lon,lat,ObjectId
1330732800000,SPENCER ST & GIMINSKI DR,0,3.0,3.0,,2012.0,9.0,-76.172109062615,43.0572724609703,1721
1376006400000,1422 MADISON ST AND BASSETT ST,0,8.0,9.0,,2013.0,32.0,-76.1226043329335,43.0452022465838,1722
1117584000000,150 HIGHLAND PL,0,6.0,1.0,,2005.0,22.0,-76.1416928428149,43.0598079274484,1723
1354492800000,567 GRANT BLVD,0,12.0,3.0,,2012.0,49.0,-76.1254746514889,43.0726907678756,1724
1330646400000,N SALINA ST & BEAR ST,0,3.0,2.0,,2012.0,9.0,-76.1621068348643,43.0686048188834,1725
1331424000000,ARGONNE DR & REED AVE,0,3.0,11.0,,2012.0,11.0,-76.1808116365587,43.0268939423137,1726
1331078400000,950 TURTLE ST,0,3.0,7.0,,2012.0,10.0,-76.1543712793577,43.0761976441385,1727
1330992000000,GIMINSKI DR & SPENCER ST,0,3.0,6.0,,2012.0,10.0,-76.172109062615,43.0572724609703,1728
1330905600000,ONEIDA ST & TEMPLE ST,0,3.0,5.0,,2012.0,10.0,-76.1531308487825,43.0401758693887,1729
1332028800000,115 HUGHES PL,0,3.0,18.0,,2012.0,12.0,-76.1333362541046,43.0255287263349,1730
1331769600000,213 W ADAMS ST,0,3.0,15.0,,2012.0,11.0,-76.1532279863091,43.0423739514842,1731
1331769600000,330 PEAT ST,0,3.0,15.0,,2012.0,11.0,-76.115497271139,43.0542893875502,1732
1332374400000,102 DORCHESTER AVE,0,3.0,22.0,,2012.0,12.0,-76.1253276619556,43.0679043733224,1733
1332201600000,1320 WILLIS AVE,0,3.0,20.0,,2012.0,12.0,-76.1978741256741,43.0606696555664,1734
1332201600000,E JAMES ST & BURNS AVE,0,3.0,20.0,,2012.0,12.0,-76.0919769829905,43.0690322304895,1735
1333065600000,GALE AVE & BURNET AVE,0,3.0,30.0,,2012.0,13.0,-76.1149360163259,43.0562279012867,1736
1332892800000,WILSON ST & JAMES ST,0,3.0,28.0,,2012.0,13.0,-76.1260820051475,43.0633603916342,1737
1332806400000,MOORE AVE & PENTA DR,0,3.0,27.0,,2012.0,13.0,-76.1368761157873,43.0226238780025,1738
1332892800000,GALE AVE & BURNET AVE,0,3.0,28.0,,2012.0,13.0,-76.1149360163259,43.0562279012867,1739
1332806400000,DORCHESTER AVE & RUGBY RD,0,3.0,27.0,,2012.0,13.0,-76.1253805278101,43.067913389017,1740
1333584000000,320 SUNSET AVE,0,4.0,5.0,,2012.0,14.0,-76.1616046370946,43.0660077830892,1741
1333497600000,1580 LEMOYNE AVE,0,4.0,4.0,,2012.0,14.0,-76.1484714050831,43.0834622211526,1742
1334534400000,1043-51 ERIE BLVD E,0,4.0,16.0,,2012.0,16.0,-76.1276108398446,43.0504326055224,1743
1334361600000,400 SUNSET AVE AND TURTLE ST,0,4.0,14.0,,2012.0,15.0,-76.162049282499,43.066329461809,1744
1334620800000,971 BRIGHTON AVE E,0,4.0,17.0,,2012.0,16.0,-76.1293784790837,43.0022325329574,1745
1334361600000,930 BRIGHTON AVE E,0,4.0,14.0,,2012.0,15.0,-76.1312099005046,43.003672682632,1746
1334793600000,421 BURNET PARK DR,0,4.0,19.0,,2012.0,16.0,-76.1837509277616,43.0429517286029,1747
1334793600000,1320 WILLIS AVE,0,4.0,19.0,,2012.0,16.0,-76.1976511746004,43.0607467101515,1748
1334620800000,408-22 JAMES ST AND BURNET AVE,0,4.0,17.0,,2012.0,16.0,-76.1476499227052,43.0525176692737,1749
1336348800000,127 RONEY RD,0,5.0,7.0,,2012.0,19.0,-76.1417305684636,43.0028214909559,1750
1336089600000,385 ONONDAGA ST W,0,5.0,4.0,,2012.0,18.0,-76.1560839740408,43.040797528033,1751
1335484800000,132 JEAN ST,0,4.0,27.0,,2012.0,17.0,-76.1268322268688,43.0134962100464,1752
1335312000000,908 MEADOWBROOK DR,0,4.0,25.0,,2012.0,17.0,-76.1110465716571,43.0326896731451,1753
1336608000000,221-23 CLINTON ST N,0,5.0,10.0,,2012.0,19.0,-76.1535556890298,43.0523804455741,1754
1336348800000,105 HURLBURT RD,0,5.0,7.0,,2012.0,19.0,-76.1004281930464,43.0421282435414,1755
1336348800000,106-24 HERALD PL AND CLINTON ST N,0,5.0,7.0,,2012.0,19.0,-76.152944995435,43.0533417205166,1756
1336953600000,405 CARBON ST,0,5.0,14.0,,2012.0,20.0,-76.1478429113709,43.0656168699926,1757
1338508800000,400-30 ERIE BOULEVARD W AND PLUM ST,0,6.0,1.0,,2012.0,22.0,-76.1596430426026,43.0502271262045,1758
1338336000000,1036 MEADOWBROOK DR,0,5.0,30.0,,2012.0,22.0,-76.1101928559302,43.0357453196491,1759
1339027200000,551 SPENCER ST,0,6.0,7.0,,2012.0,23.0,-76.1680263220566,43.0568136797901,1760
1339891200000,117 RIGI AVE,0,6.0,17.0,,2012.0,25.0,-76.1045167483996,43.0695333955355,1761
1339718400000,441 BUCKINGHAM AVE,0,6.0,15.0,,2012.0,24.0,-76.1203338167984,43.0264800559907,1762
1340150400000,216 GENESEE ST,0,6.0,20.0,,2012.0,25.0,-76.3152555851731,43.0360872162686,1763
1340064000000,107 ALTON ST,0,6.0,19.0,,2012.0,25.0,-76.1957229345548,43.0230436688025,1764
1339977600000,GLENWOOD AVE & S GEDDES ST,0,6.0,18.0,,2012.0,25.0,-76.1739492246436,43.019431849209,1765
1340841600000,114 W JEFFERSON ST,0,6.0,28.0,,2012.0,26.0,-76.1524746177894,43.047121060952,1766
1340582400000,SUNNYCREST RD & HICKOK AVE,0,6.0,25.0,,2012.0,26.0,-76.1134719052449,43.0614835469101,1767
1340582400000,601 UNIVERSITY AVE,0,6.0,25.0,,2012.0,26.0,-76.1343194260471,43.0441438540523,1768
1342051200000,101 COLLEGE PL,0,7.0,12.0,,2012.0,28.0,-76.1311190664563,43.0391447919919,1769
1341878400000,201 CRIPPEN AVE,0,7.0,10.0,,2012.0,28.0,-76.1442093518108,43.0035484446435,1770
1341792000000,219 CRIPPEN AVE,0,7.0,9.0,,2012.0,28.0,-76.14479087621,43.0035197353407,1771
1343001600000,316 BROADVIEW DR,0,7.0,23.0,,2012.0,30.0,-76.2001182735607,43.0228778739707,1772
1342915200000,423 WILKINSON ST,0,7.0,22.0,,2012.0,30.0,-76.1679294504313,43.0506908694872,1773
1342742400000,110 N GEDDES ST,0,7.0,20.0,,2012.0,29.0,-76.1707076296863,43.0483567993102,1774
1342569600000,723 BURNET AVE,0,7.0,18.0,,2012.0,29.0,-76.1312289681448,43.0523686837347,1775
1342656000000,723 BURNET AVE,0,7.0,19.0,,2012.0,29.0,-76.1312289681448,43.0523686837347,1776
1342396800000,351 OAKWOOD AVE,0,7.0,16.0,,2012.0,29.0,-76.1450826058951,43.0362314363646,1777
1343433600000,JAMES ST & RIDGEWOOD DR,0,7.0,28.0,,2012.0,30.0,-76.0939986909448,43.0694277496342,1778
1343520000000,137 CLARKE ST,0,7.0,29.0,,2012.0,31.0,-76.1176243317132,43.0392376981911,1779
1343347200000,1060 E GENESEE ST,0,7.0,27.0,,2012.0,30.0,-76.1352005179323,43.0468299997173,1780
1343260800000,S SALINA ST & W WATER ST,0,7.0,26.0,,2012.0,30.0,-76.1521880264676,43.0505438921724,1781
1343260800000,SUMNER AVE & EUCLID AVE,0,7.0,26.0,,2012.0,30.0,-76.1256659917461,43.0364922597803,1782
1343174400000,107 MARIPOSA ST,0,7.0,25.0,,2012.0,30.0,-76.1213178816663,43.0622419323132,1783
1343001600000,817 GENESEE ST E,0,7.0,23.0,,2012.0,30.0,-76.1384980222362,43.0473769177646,1784
1343001600000,240 ADAMS ST W,0,7.0,23.0,,2012.0,30.0,-76.1439770905975,43.04273891837,1785
1344556800000,W GENESEE ST & N CLINTON ST,0,8.0,10.0,,2012.0,32.0,-76.1535279364774,43.0512885764937,1786
1344643200000,1204 WILLIS AVE,0,8.0,11.0,,2012.0,32.0,-76.1966956995147,43.0589345677555,1787
1344643200000,334 ELM ST,0,8.0,11.0,,2012.0,32.0,-76.129719341225,43.0538589442533,1788
1344643200000,BUTTERNUT ST & N SALINA ST,0,8.0,11.0,,2012.0,32.0,-76.152049164891,43.057729402855,1789
1344643200000,S STATE ST & ALBERT TER,0,8.0,11.0,,2012.0,32.0,-76.1470877480172,43.034484815072,1790
1344729600000,114 LYNCH ST,0,8.0,12.0,,2012.0,33.0,-76.1196012218196,43.0512938903553,1791
1344729600000,750 E ADAMS ST,0,8.0,12.0,,2012.0,33.0,-76.1405085785045,43.0426448908669,1792
1344470400000,COMSTOCK AVE & EUCLID AVE,0,8.0,9.0,,2012.0,32.0,-76.1297696369995,43.0362869668582,1793
1344470400000,214 FRANKLIN ST N,0,8.0,9.0,,2012.0,32.0,-76.1545435600595,43.0529712148279,1794
1344384000000,E SENECA TPKE & E BRIGHTON AVE,0,8.0,8.0,,2012.0,32.0,-76.129411345745,43.0020221870536,1795
1344297600000,101 VILLAGE DR,0,8.0,7.0,,2012.0,32.0,-76.1174619845818,43.0714182563046,1796
1344384000000,235 KIMBER AVE,0,8.0,8.0,,2012.0,32.0,-76.1566385202353,43.0033945753422,1797
1344211200000,1468 SALT SPRINGS RD,0,8.0,6.0,,2012.0,32.0,-76.0869956612467,43.0461449423762,1798
1344211200000,4405-13 S SALINA ST,0,8.0,6.0,,2012.0,32.0,-76.1426157198355,43.0050437169018,1799
1344297600000,101 KANE RD,0,8.0,7.0,,2012.0,32.0,-76.1975820914601,43.061064526393,1800
1344038400000,1324 WILLIS AVE,0,8.0,4.0,,2012.0,31.0,-76.1977748833948,43.0609222076609,1801
1343952000000,1324 WILLIS AVE,0,8.0,3.0,,2012.0,31.0,-76.1977748833948,43.0609222076609,1802
1345334400000,W WATER ST & S SALINA ST,0,8.0,19.0,,2012.0,34.0,-76.1521880264676,43.0505438921724,1803
1345075200000,546-48 BURNET AVE AND CROUSE AVE N,0,8.0,16.0,,2012.0,33.0,-76.1366161092081,43.0519805548984,1804
1344988800000,MYRTLE ST & W GENESEE ST,0,8.0,15.0,,2012.0,33.0,-76.1953241158063,43.0496374464919,1805
1344902400000,351 S SALINA ST,0,8.0,14.0,,2012.0,33.0,-76.1521640378563,43.0478664538084,1806
1344902400000,W GENESEE ST & N CLINTON ST,0,8.0,14.0,,2012.0,33.0,-76.1535279364774,43.0512885764937,1807
1344902400000,W GENESEE ST & N CLINTON ST,0,8.0,14.0,,2012.0,33.0,-76.1535279364774,43.0512885764937,1808
1346284800000,225 UNIVERSITY PL,0,8.0,30.0,,2012.0,35.0,-76.1360497178282,43.0394743459663,1809
1346198400000,1222-24 AVERY AVE,0,8.0,29.0,,2012.0,35.0,-76.1988762772219,43.0588592371105,1810
1346198400000,820 EMERSON AVE,0,8.0,29.0,,2012.0,35.0,-76.1906116382675,43.0576812883931,1811
1346112000000,S SALINA ST & E WASHINGTON ST,0,8.0,28.0,,2012.0,35.0,-76.1521914885747,43.0496052466994,1812
1117929600000,S SALINA ST & ELK ST,0,6.0,5.0,,2005.0,23.0,-76.1449683446826,43.0248669752342,1813
1356134400000,1342 BROAD ST,0,12.0,22.0,,2012.0,51.0,-76.1088202706003,43.0307040554641,1814
1117929600000,KIRKPATRICK ST & GRANT BLVD,0,6.0,5.0,,2005.0,23.0,-76.1498240307457,43.0740018143002,1815
1355961600000,200 SUNSTRUCK DR,0,12.0,20.0,,2012.0,51.0,-76.1209942590936,43.0597720646739,1816
1118102400000,107 GEBHARDT AVE,0,6.0,7.0,,2005.0,23.0,-76.1526408195916,43.0608853662866,1817
1355788800000,4748 ONONDAGA BLVD,0,12.0,18.0,,2012.0,51.0,-76.1881169259936,43.0331359657224,1818
1118188800000,SLOCUM AVE & KELLOGG ST,0,6.0,8.0,,2005.0,23.0,-76.1613089251778,43.0408083959009,1819
1355529600000,407 MITCHELL AVE,0,12.0,15.0,,2012.0,50.0,-76.170645532744,43.0139506450754,1820
1118448000000,421 MONTGOMERY ST,0,6.0,11.0,,2005.0,24.0,-76.1487523406118,43.0464104497213,1821
1355702400000,450 E SENECA TPKE,0,12.0,17.0,,2012.0,51.0,-76.1345214391882,43.0025207653087,1822
1118793600000,107 PARK ST,0,6.0,15.0,,2005.0,24.0,-76.1338081175638,43.0633014767778,1823
1375920000000,128 SPENCER ST TO SOLAR ST,0,8.0,8.0,,2013.0,32.0,-76.1592830427525,43.0609269844625,1824
1355443200000,210 SUNNYCREST RD,0,12.0,14.0,,2012.0,50.0,-76.1128627702272,43.0612416073757,1825
1355443200000,923 WADSWORTH ST,0,12.0,14.0,,2012.0,50.0,-76.14150993145,43.078900403506,1826
1355356800000,CAMBRIDGE ST & E GENESEE ST,0,12.0,13.0,,2012.0,50.0,-76.1181296538234,43.0455493306841,1827
1356739200000,617 HIAWATHA BLVD E,0,12.0,29.0,,2012.0,52.0,-76.1624361078402,43.0771459638061,1828
1356912000000,407 MITCHELL AVE,0,12.0,31.0,,2012.0,53.0,-76.170645532744,43.0139506450754,1829
1356825600000,444-54 SMITH ST,0,12.0,30.0,,2012.0,53.0,-76.0906416561853,43.0546101917274,1830
1356825600000,383 EDWARDS AVE N,0,12.0,30.0,,2012.0,53.0,-76.1071561909438,43.0757541058056,1831
1356825600000,CRESCENT AVE & SOUTH AVE,0,12.0,30.0,,2012.0,53.0,-76.1579176681993,43.028610990008,1832
1356739200000,305 WAVERLY AVE AND WALNUT AVE,0,12.0,29.0,,2012.0,52.0,-76.1310454324508,43.0409749649568,1833
1356480000000,171 HOPPER RD,0,12.0,26.0,,2012.0,52.0,-76.1589445297056,43.000385435876,1834
1356480000000,122 FAIRDALE AVE,0,12.0,26.0,,2012.0,52.0,-76.1836153369509,43.0276539558731,1835
1357948800000,125 HUGHES PL,0,1.0,12.0,,2013.0,2.0,-76.1330015202702,43.0247553550187,1836
1357862400000,213 MARTIN ST,0,1.0,11.0,,2013.0,2.0,-76.1500471551943,43.0800900546883,1837
1357862400000,E JAMES ST & BURNS AVE,0,1.0,11.0,,2013.0,2.0,-76.0919769829905,43.0690322304895,1838
1357776000000,238 DIVISION ST W AND SOLAR ST,0,1.0,10.0,,2013.0,2.0,-76.1589551415041,43.0588813701039,1839
1357776000000,418 HIAWATHA BLVD E,0,1.0,10.0,,2013.0,2.0,-76.1633256771267,43.0743289827568,1840
1357603200000,164 FOREST HILL DR,0,1.0,8.0,,2013.0,2.0,-76.111608697836,43.0666593717859,1841
1357516800000,S CLINTON ST & W ONONDAGA ST,0,1.0,7.0,,2013.0,1.0,-76.1532655233116,43.0436449506268,1842
1357516800000,429 HIAWATHA BLVD E,0,1.0,7.0,,2013.0,1.0,-76.1639283999699,43.0750406734036,1843
1357344000000,325 N BEECH ST,0,1.0,5.0,,2013.0,1.0,-76.1276599660126,43.0534484483415,1844
1357344000000,419 SEYMOUR ST,0,1.0,5.0,,2013.0,1.0,-76.165202616183,43.0419501901816,1845
1357344000000,133 HANCOCK DR,0,1.0,5.0,,2013.0,1.0,-76.1780195774342,43.0244309239173,1846
1357344000000,136-38 BISSELL ST W,0,1.0,5.0,,2013.0,1.0,-76.1604042031091,43.0260587716943,1847
1357257600000,E GLEN AVE & I 81,0,1.0,4.0,,2013.0,1.0,-76.1357779334373,43.0091601774061,1848
1357171200000,LILLIAN AVE & NORWOOD AVE,0,1.0,3.0,,2013.0,1.0,-76.1106002949122,43.069492285884,1849
1359417600000,121 AVON RD,0,1.0,29.0,,2013.0,5.0,-76.1025187317143,43.063727257037,1850
1359331200000,315 LEXINGTON AVE,0,1.0,28.0,,2013.0,4.0,-76.1185844861231,43.0474947688323,1851
1359331200000,1307 WESTMORELAND AVE,0,1.0,28.0,,2013.0,4.0,-76.1134070271185,43.028906901868,1852
1359331200000,PARK ST & FARMERS MARKET PL,0,1.0,28.0,,2013.0,4.0,-76.1683118812141,43.072692028452,1853
1359158400000,161 BERTRAM PL,0,1.0,26.0,,2013.0,4.0,-76.1597851219446,43.0170780962125,1854
1358985600000,1725 W ONONDAGA ST,0,1.0,24.0,,2013.0,4.0,-76.1838417348604,43.0335764773929,1855
1358899200000,IDA AVE & DORWIN AVE,0,1.0,23.0,,2013.0,4.0,-76.1469829227084,42.985254147506,1856
1358899200000,567 GRANT BLVD,0,1.0,23.0,,2013.0,4.0,-76.1254746514889,43.0726907678756,1857
1358553600000,105 CLEVELAND AVE,0,1.0,19.0,,2013.0,3.0,-76.1465815051338,43.0689037429836,1858
1358467200000,419 SCOTT AVE,0,1.0,18.0,,2013.0,3.0,-76.1068382834529,43.0356995950521,1859
1358380800000,SMITH ST & NORTHWAY ST,0,1.0,17.0,,2013.0,3.0,-76.0906823094435,43.0529031808455,1860
1358294400000,250 STATE FAIR BLVD,0,1.0,16.0,,2013.0,3.0,-76.1794234178478,43.0545973446266,1861
1358294400000,2849-55 SALINA ST S,0,1.0,16.0,,2013.0,3.0,-76.1423303080018,43.019996038301,1862
1360627200000,315 ESSEX ST AND MYRTLE AVE,0,2.0,12.0,,2013.0,7.0,-76.1983889366887,43.0544157658101,1863
1360627200000,429 RICH ST,0,2.0,12.0,,2013.0,7.0,-76.1608040495303,43.0309349300035,1864
1360540800000,103 WOLF ST,0,2.0,11.0,,2013.0,6.0,-76.1661268613378,43.0692891633501,1865
1360195200000,4405-13 S SALINA ST,0,2.0,7.0,,2013.0,6.0,-76.1426157198355,43.0050437169018,1866
1360195200000,212 STATE FAIR BLVD,0,2.0,7.0,,2013.0,6.0,-76.1809438065847,43.0539869670475,1867
1360022400000,338 ONONDAGA ST,0,2.0,5.0,,2013.0,6.0,-76.1478241042421,43.0473557574607,1868
1360108800000,336 AINSLEY DR,0,2.0,6.0,,2013.0,6.0,-76.1247301187983,43.0095369246545,1869
1360108800000,CEDAR ST & ALMOND ST,0,2.0,6.0,,2013.0,6.0,-76.1421922270611,43.0462025285652,1870
1360108800000,1636 ERIE BOULEVARD E AND COLUMBUS AVE,0,2.0,6.0,,2013.0,6.0,-76.1217794423475,43.0489990529595,1871
1360022400000,147 KENMORE AVE,0,2.0,5.0,,2013.0,6.0,-76.1520100702098,43.0162088565152,1872
1360022400000,900 CRAWFORD AVE,0,2.0,5.0,,2013.0,6.0,-76.1107912183511,43.0309603156368,1873
1119052800000,311 ELM ST,0,6.0,18.0,,2005.0,25.0,-76.1301974291108,43.0524788936173,1874
1119225600000,320 W TAYLOR ST,0,6.0,20.0,,2005.0,25.0,-76.1530963876116,43.0388287885284,1875
1119312000000,TYSON PL & N EDWARDS AVE,0,6.0,21.0,,2005.0,25.0,-76.1065585238189,43.0707807529635,1876
1119484800000,629 STINARD AVE,0,6.0,23.0,,2005.0,25.0,-76.1736763910204,43.0272129288729,1877
1119657600000,BURNET AVE & PEAT ST,0,6.0,25.0,,2005.0,26.0,-76.1156996912169,43.0560051088312,1878
1119916800000,346 HICKOK AVE,0,6.0,28.0,,2005.0,26.0,-76.1136631089582,43.0626760223244,1879
1120089600000,100 E FLORENCE AVE,0,6.0,30.0,,2005.0,26.0,-76.1429716009101,43.006935973291,1880
1120176000000,181 HARWOOD AVE,0,7.0,1.0,,2005.0,26.0,-76.1008394759194,43.0483401381271,1881
1120521600000,419 S GEDDES ST,0,7.0,5.0,,2005.0,27.0,-76.1710149316669,43.0435058011963,1882
1122249600000,KIRKPATRICK ST & CARBON ST,0,7.0,25.0,,2005.0,30.0,-76.1540154162495,43.0683618777886,1883
1122854400000,217 DEFOREST RD,0,8.0,1.0,,2005.0,31.0,-76.0901071316418,43.04404009718,1884
1123372800000,BEATTIE ST & DAKIN ST,0,8.0,7.0,,2005.0,32.0,-76.1084305347176,43.0507483030523,1885
1123545600000,305 N BEECH ST,0,8.0,9.0,,2005.0,32.0,-76.1276201859169,43.0529273659883,1886
1123545600000,100 LEWIS ST,0,8.0,9.0,,2005.0,32.0,-76.1897608708114,43.0561409538873,1887
1123891200000,800 S CLINTON ST,0,8.0,13.0,,2005.0,33.0,-76.1528364951184,43.0424467084208,1888
1124150400000,MARCELLUS ST & OSWEGO ST,0,8.0,16.0,,2005.0,33.0,-76.1652397175025,43.0461563233305,1889
1124236800000,301 BELLEVUE AVE,0,8.0,17.0,,2005.0,33.0,-76.1588759289607,43.0334347009386,1890
1124582400000,511 BELLEVUE AVE,0,8.0,21.0,,2005.0,34.0,-76.1613814901882,43.0333200889381,1891
1124841600000,S CROUSE AVE & E FAYETTE ST,0,8.0,24.0,,2005.0,34.0,-76.1365236887351,43.0484979911673,1892
1125446400000,500 LIBERTY ST,0,8.0,31.0,,2005.0,35.0,-76.1735907312682,43.0562064611344,1893
1126051200000,WEYMOUTH RD & COLDBROOK DR,0,9.0,7.0,,2005.0,36.0,-76.1401950422158,42.9961699365284,1894
1126224000000,272 ROBERT DR,0,9.0,9.0,,2005.0,36.0,-76.1313749488701,43.0255847853157,1895
1126483200000,301 APPLE ST,0,9.0,12.0,,2005.0,37.0,-76.1764239215546,43.0511391645657,1896
1126742400000,1015 E ADAMS ST,0,9.0,15.0,,2005.0,37.0,-76.1362809962847,43.0427271815994,1897
1127001600000,ERIE BLVD E & CHERRY ST,0,9.0,18.0,,2005.0,38.0,-76.1234767884156,43.0493286084877,1898
1128038400000,1841 W FAYETTE ST,0,9.0,30.0,,2005.0,39.0,-76.1841739507171,43.0527356871135,1899
1128297600000,302 CANDEE AVE,0,10.0,3.0,,2005.0,40.0,-76.1049310370356,43.0467237658697,1900
1128384000000,304 W FAYETTE ST,0,10.0,4.0,,2005.0,40.0,-76.1557056368808,43.0487796156901,1901
1129334400000,S STATE ST & BURT ST,0,10.0,15.0,,2005.0,42.0,-76.1473709607752,43.0382454855679,1902
1129593600000,500 STATE FAIR BLVD,0,10.0,18.0,,2005.0,42.0,-76.1807157180459,43.0590249537743,1903
1129680000000,1208 S STATE ST,0,10.0,19.0,,2005.0,42.0,-76.1473790725622,43.0374043867947,1904
1129852800000,927 JAMESVILLE AVE,0,10.0,21.0,,2005.0,42.0,-76.129788289618,43.0178947307815,1905
1130198400000,THURGOOD TER & S STATE ST,0,10.0,25.0,,2005.0,43.0,-76.1471654846287,43.0355091171165,1906
1130112000000,1253 S STATE ST,0,10.0,24.0,,2005.0,43.0,-76.1471586942634,43.0363930172037,1907
1130198400000,100 E ADAMS ST,0,10.0,25.0,,2005.0,43.0,-76.1515599325058,43.0427306861519,1908
1130457600000,CROSSETT ST & SUMMIT AVE,0,10.0,28.0,,2005.0,43.0,-76.16578632259,43.0284120418534,1909
1131840000000,105 ROCKWOOD PL,0,11.0,13.0,,2005.0,46.0,-76.1988732966118,43.0239038880898,1910
1131840000000,E GENESEE ST & S MCBRIDE ST,0,11.0,13.0,,2005.0,46.0,-76.143910155329,43.0475152804881,1911
1132444800000,TEALL AVE & ERIE BLVD E,0,11.0,20.0,,2005.0,47.0,-76.1216299519044,43.0495456214697,1912
1132617600000,1236 COMSTOCK AVE,0,11.0,22.0,,2005.0,47.0,-76.1284846805288,43.0211650103775,1913
1132617600000,444 KIRK AVE,0,11.0,22.0,,2005.0,47.0,-76.1553443183038,43.0276395723808,1914
1132790400000,250 S WEST ST,0,11.0,24.0,,2005.0,47.0,-76.1584253528788,43.0480569806935,1915
1106784000000,LINWILL TER & VILLAGE DR,0,1.0,27.0,,2005.0,4.0,-76.1167678752263,43.0720637581835,1916
1106870400000,969 LANCASTER AVE,0,1.0,28.0,,2005.0,4.0,-76.122729019095,43.0327637574635,1917
1136419200000,217 E BELDEN AVE,0,1.0,5.0,,2006.0,1.0,-76.1511523147591,43.0549071118172,1918
1136332800000,127 W FAYETTE ST,0,1.0,4.0,,2006.0,1.0,-76.1525995222414,43.0486463434288,1919
1136505600000,213 TEALL AVE,0,1.0,6.0,,2006.0,1.0,-76.1217789626471,43.0509576129273,1920
1136678400000,314 DEMONG DR,0,1.0,8.0,,2006.0,2.0,-76.0932727255328,43.0458435445799,1921
1137628800000,523 PARK AVE,0,1.0,19.0,,2006.0,3.0,-76.164733944438,43.0520613666448,1922
1138233600000,334 N COLLINGWOOD AVE,0,1.0,26.0,,2006.0,4.0,-76.1077183961744,43.0745607797762,1923
1138320000000,300 N CLINTON ST,0,1.0,27.0,,2006.0,4.0,-76.1534320134731,43.0524143282975,1924
1138320000000,210 CLYDE AVE,0,1.0,27.0,,2006.0,4.0,-76.161755492977,43.0200761894334,1925
1138579200000,608 AVERY AVE,0,1.0,30.0,,2006.0,5.0,-76.1933420720651,43.0505480796381,1926
1138665600000,74 ELMHURST AVE,0,1.0,31.0,,2006.0,5.0,-76.1545383165932,43.0210359536473,1927
1139702400000,212 SEELEY RD,0,2.0,12.0,,2006.0,7.0,-76.1040519304271,43.0521308240416,1928
1139788800000,301 S SALINA ST,0,2.0,13.0,,2006.0,7.0,-76.1521509332329,43.0486506623172,1929
1140048000000,SUNNYCREST RD & FOREST HILL DR,0,2.0,16.0,,2006.0,7.0,-76.1107317471843,43.0616164742699,1930
1140480000000,225 CROYDEN RD,0,2.0,21.0,,2006.0,8.0,-76.1081781907678,43.0305134477643,1931
1140652800000,900 E FAYETTE ST,0,2.0,23.0,,2006.0,8.0,-76.1376971993132,43.0484629180737,1932
1140825600000,COMSTOCK AVE & COMSTOCK PL,0,2.0,25.0,,2006.0,8.0,-76.1307094095339,43.0463172464895,1933
1140998400000,100 COMSTOCK PL,0,2.0,27.0,,2006.0,9.0,-76.1306547569304,43.0462618287991,1934
1375574400000,1920 PARK ST,0,8.0,4.0,,2013.0,31.0,-76.1652918790778,43.0714339380407,1935
1375488000000,225 DEFOREST RD,0,8.0,3.0,,2013.0,31.0,-76.0901132195245,43.0439069446115,1936
1377388800000,167-69 MARSHALL ST,0,8.0,25.0,,2013.0,34.0,-76.1350243807629,43.0417849755877,1937
1377043200000,SEELEY RD & ERIE BLVD E,0,8.0,21.0,,2013.0,34.0,-76.1040910538544,43.05352873171,1938
1377129600000,256 WESTMORELAND AVE,0,8.0,22.0,,2013.0,34.0,-76.1151364663984,43.0488533392218,1939
1377129600000,1562 WESTMORELAND AVE,0,8.0,22.0,,2013.0,34.0,-76.1135886053835,43.023576409183,1940
1377043200000,1416 JAMES ST,0,8.0,21.0,,2013.0,34.0,-76.1270605336982,43.0624327709212,1941
1376956800000,449 COLLINGWOOD AVE S,0,8.0,20.0,,2013.0,34.0,-76.1064596714085,43.0603532293763,1942
1378339200000,LIME ST & NORTHWAY ST,0,9.0,5.0,,2013.0,36.0,-76.0940750225911,43.0527306687668,1943
1378339200000,SMITH ST & POLK ST,0,9.0,5.0,,2013.0,36.0,-76.0907668337252,43.0537605036767,1944
1378339200000,W BEAR ST & VAN RENSSELAER ST,0,9.0,5.0,,2013.0,36.0,-76.1701901605568,43.0611967615752,1945
1377820800000,308 BROADVIEW DR,0,8.0,30.0,,2013.0,35.0,-76.2005869084748,43.0233039440667,1946
1377648000000,103 PULASKI ST,0,8.0,28.0,,2013.0,35.0,-76.1707444345618,43.0579148424537,1947
1377475200000,200 RIGI AVE,0,8.0,26.0,,2013.0,34.0,-76.1041326548352,43.0709799594431,1948
1377475200000,105 LOMBARD ST,0,8.0,26.0,,2013.0,34.0,-76.1247923873188,43.0492368479926,1949
1379548800000,314 MITCHELL AVE,0,9.0,19.0,,2013.0,38.0,-76.1700119006684,43.012890791305,1950
1378857600000,1153-69 FAYETTE ST W,0,9.0,11.0,,2013.0,37.0,-76.1730136481398,43.0458289880967,1951
1378684800000,817 BURNET AVE,0,9.0,9.0,,2013.0,36.0,-76.1288279860877,43.0524494253886,1952
1378684800000,211 HAMPTON RD,0,9.0,9.0,,2013.0,36.0,-76.1241307529592,43.0670074041783,1953
1380844800000,244-300 MOORE AVE,0,10.0,4.0,,2013.0,40.0,-76.1377394273181,43.0224150493958,1954
